,median_by_zip
1876,150301.0
1877,105449.0
1878,93918.0
1879,73330.0
1880,81330.0
1881,73330.0
1882,67793.0
1883,49188.0
1884,150301.0
1885,46250.0
1886,86005.0
1887,62633.0
1888,106468.0
1889,82134.0
1890,92938.0
1891,120970.0
1892,126106.0
1893,60563.0
1894,88940.0
1895,54561.0
1896,55845.0
1897,75839.0
1898,61736.0
1899,54561.0
1900,81694.0
1901,145262.0
1902,73794.0
1903,92039.0
1904,53143.0
1905,90625.0
1906,93918.0
1907,74144.0
1908,92039.0
1909,145262.0
1910,53836.0
1911,66323.0
1912,120970.0
1913,77781.0
1914,113778.0
1915,71555.0
1916,71563.0
1917,53836.0
1918,68342.0
1919,46250.0
1920,90588.0
1921,96134.0
1922,137900.0
1923,100725.0
1924,72303.0
1925,53848.0
1926,75839.0
1927,77170.0
1928,93918.0
1929,42965.0
1930,55725.0
1931,100725.0
1932,53143.0
1933,62633.0
1934,105449.0
1935,106468.0
1936,66323.0
1937,150301.0
1938,46250.0
1939,113778.0
1940,52713.0
1941,71555.0
1942,103816.0
1943,75155.0
1944,120970.0
1945,86005.0
1946,72303.0
1947,71820.0
1948,77781.0
1949,145262.0
1950,72303.0
1951,82134.0
1952,79579.0
1953,100725.0
1954,98011.0
1955,42965.0
1956,96134.0
1957,82134.0
1958,81330.0
1959,74144.0
1960,87486.0
1961,89352.0
1962,61736.0
1963,55725.0
1964,81330.0
1965,73330.0
1966,102025.0
1967,92316.0
1968,66323.0
1969,96630.0
1970,113778.0
1971,77781.0
1972,92316.0
1973,92039.0
1974,105449.0
1975,145262.0
1976,145262.0
1977,89352.0
1978,92938.0
1979,73330.0
1980,72303.0
1981,92039.0
1982,81694.0
1983,96630.0
1984,54561.0
1985,103816.0
1986,81330.0
1987,60839.0
1988,113778.0
1989,120814.0
1990,89352.0
1991,120970.0
1992,81330.0
1993,89352.0
1994,60839.0
1995,45078.0
1996,145262.0
1997,79579.0
1998,81330.0
1999,52713.0
2000,45078.0
2001,68342.0
2002,90588.0
2003,93380.0
2004,103816.0
2005,75155.0
2006,55725.0
2007,82134.0
2008,71555.0
2009,120970.0
2010,126106.0
2011,54561.0
2012,96134.0
2013,82134.0
2014,42965.0
2015,75155.0
2016,150301.0
2017,58429.0
2018,81694.0
2019,61736.0
2020,92316.0
2021,105449.0
2022,150301.0
2023,92316.0
2024,68342.0
2025,92039.0
2026,42965.0
2027,71563.0
2028,106545.0
2029,62842.0
2030,58429.0
2031,90625.0
2032,93918.0
2033,81694.0
2034,77781.0
2035,53836.0
2036,53143.0
2037,53143.0
2038,49647.0
2039,67793.0
2040,77170.0
2041,62842.0
2042,126106.0
2043,68342.0
2044,103816.0
2045,81694.0
2046,81694.0
2047,120970.0
2048,72303.0
2049,74144.0
2050,93918.0
2051,75839.0
2052,96134.0
2053,72303.0
2054,68342.0
2055,46871.0
2056,112308.0
2057,54561.0
2058,96134.0
2059,54561.0
2060,81330.0
2061,92039.0
2062,79579.0
2063,89352.0
2064,81694.0
2065,145262.0
2066,137900.0
2067,92316.0
2068,45078.0
2069,150301.0
2070,96134.0
2071,68342.0
2072,90625.0
2073,126106.0
2074,120970.0
2075,54561.0
2076,89352.0
2077,103816.0
2078,92316.0
2079,49188.0
2080,106468.0
2081,126106.0
2082,103816.0
2084,96134.0
2085,120970.0
2086,113778.0
2087,150301.0
2088,92938.0
2089,126106.0
2090,54561.0
2091,68342.0
2092,49188.0
2093,81330.0
2094,74144.0
2095,62633.0
2096,54561.0
2097,54561.0
2098,60563.0
2099,86005.0
2100,72303.0
2101,77170.0
2102,96134.0
2103,73330.0
2104,55845.0
2105,82134.0
2106,145262.0
2107,82134.0
2108,77781.0
2109,75839.0
2110,102374.0
2111,150301.0
2112,89352.0
2113,81694.0
2114,93918.0
2115,74144.0
2116,75155.0
2117,150301.0
2118,113778.0
2119,106545.0
2120,105449.0
2121,120970.0
2122,81330.0
2123,92938.0
2124,52713.0
2125,52713.0
2126,74144.0
2127,58429.0
2128,90625.0
2129,81694.0
2130,53848.0
2131,55725.0
2132,72303.0
2133,71555.0
2134,49647.0
2135,60839.0
2136,92938.0
2137,102374.0
2138,86005.0
2139,49188.0
2140,150301.0
2141,72303.0
2142,82134.0
2143,53836.0
2144,102374.0
2145,96134.0
2146,77170.0
2147,61736.0
2148,102025.0
2149,102025.0
2150,86005.0
2151,92316.0
2152,42965.0
2153,82134.0
2154,90625.0
2155,76961.0
2156,86005.0
2157,90588.0
2158,81330.0
2159,71555.0
2160,72303.0
2161,60563.0
2162,61736.0
2163,71555.0
2164,75839.0
2165,90588.0
2166,73330.0
2167,92938.0
2168,74144.0
2169,62842.0
2170,76961.0
2171,89352.0
2172,60563.0
2173,73794.0
2174,102374.0
2175,126106.0
2176,96630.0
2177,113778.0
2178,92316.0
2179,102374.0
2180,92938.0
2181,60839.0
2182,46250.0
2183,75839.0
2184,49188.0
2185,58429.0
2186,75839.0
2187,54561.0
2188,145262.0
2189,106468.0
2190,150301.0
2191,120970.0
2192,82134.0
2193,113778.0
2194,96134.0
2195,72303.0
2196,90588.0
2197,89352.0
2198,88940.0
2199,120814.0
2200,67793.0
2201,100725.0
2202,96134.0
2203,100725.0
2204,45078.0
2205,96134.0
2206,87486.0
2207,87486.0
2208,105449.0
2209,53848.0
2210,86005.0
2211,54561.0
2212,77170.0
2213,113778.0
2214,61736.0
2215,96630.0
2216,92316.0
2217,96134.0
2218,81694.0
2219,74144.0
2220,71820.0
2221,105449.0
2222,96134.0
2223,102025.0
2224,106468.0
2225,81694.0
2226,89352.0
2227,74144.0
2228,105449.0
2229,86005.0
2230,106545.0
2231,145262.0
2232,87486.0
2233,62842.0
2234,113778.0
2235,74144.0
2236,55725.0
2237,67793.0
2238,46871.0
2239,73794.0
2240,96134.0
2241,49188.0
2242,145262.0
2243,81330.0
2244,90588.0
2245,120970.0
2246,81330.0
2247,60839.0
2248,71563.0
2249,68342.0
2250,55845.0
2251,106468.0
2252,126106.0
2253,113778.0
2254,62842.0
2255,67793.0
2256,67793.0
2257,75839.0
2258,45078.0
2259,75839.0
2260,96630.0
2261,72303.0
2262,86005.0
2263,71555.0
2264,55845.0
2265,102374.0
2266,53836.0
2267,62842.0
2268,61736.0
2269,92039.0
2270,45078.0
2271,74144.0
2272,62633.0
2273,86005.0
2274,42965.0
2275,81330.0
2276,92039.0
2277,90625.0
2278,60563.0
2279,92039.0
2280,81694.0
2281,103816.0
2282,67793.0
2283,89352.0
2284,66323.0
2285,75839.0
2286,73330.0
2287,106545.0
2288,92039.0
2289,137900.0
2290,72303.0
2291,54561.0
2292,46871.0
2293,103816.0
2294,92039.0
2295,52713.0
2296,88940.0
2297,67793.0
2298,46250.0
2299,86005.0
2300,73330.0
2301,45078.0
2302,53836.0
2303,150301.0
2304,55725.0
2305,46250.0
2306,103816.0
2307,102374.0
2308,102025.0
2309,92938.0
2310,112308.0
2311,60839.0
2312,102374.0
2313,92938.0
2314,79579.0
2315,62633.0
2316,105449.0
2317,81694.0
2318,103816.0
2319,89352.0
2320,113778.0
2321,92316.0
2322,113778.0
2323,55725.0
2324,74144.0
2325,90588.0
2326,62842.0
2327,112308.0
2328,68342.0
2329,58429.0
2330,72303.0
2331,90625.0
2332,67793.0
2333,81330.0
2334,82134.0
2335,96134.0
2336,89352.0
2337,150301.0
2338,71555.0
2339,87486.0
2340,100725.0
2341,90588.0
2342,92039.0
2343,61736.0
2344,71563.0
2345,77170.0
2346,46250.0
2347,92039.0
2348,86005.0
2349,113778.0
2350,93918.0
2351,77781.0
2352,106468.0
2353,120970.0
2354,90588.0
2355,66323.0
2356,89352.0
2357,71555.0
2358,55845.0
2359,54561.0
2360,66323.0
2361,49188.0
2362,102025.0
2363,75839.0
2364,55725.0
2365,77781.0
2366,92316.0
2367,150301.0
2368,55725.0
2369,71820.0
2370,53836.0
2371,92316.0
2372,120970.0
2373,75839.0
2374,71555.0
2375,53143.0
2376,90588.0
2377,67793.0
2378,96134.0
2379,74144.0
2380,60839.0
2381,81694.0
2382,89352.0
2383,72303.0
2384,71563.0
2385,72303.0
2386,96134.0
2387,88940.0
2388,82134.0
2389,93380.0
2390,49188.0
2391,96134.0
2392,46250.0
2393,126106.0
2394,53848.0
2395,46250.0
2396,81694.0
2397,102374.0
2398,55725.0
2399,105449.0
2400,96134.0
2401,113778.0
2402,81694.0
2403,92039.0
2404,71555.0
2405,105449.0
2406,145262.0
2407,105449.0
2408,96134.0
2409,62842.0
2410,106468.0
2411,106545.0
2412,71555.0
2413,55725.0
2414,120814.0
2415,92039.0
2416,82134.0
2417,100725.0
2418,120970.0
2419,96630.0
2420,75839.0
2421,92316.0
2422,102025.0
2423,126106.0
2424,96134.0
2425,54561.0
2426,72303.0
2427,60563.0
2428,75839.0
2429,137900.0
2430,53836.0
2431,54561.0
2432,89352.0
2433,60839.0
2434,82134.0
2435,92039.0
2436,102374.0
2437,68342.0
2438,120814.0
2439,92938.0
2440,61736.0
2441,74144.0
2442,86005.0
2443,105449.0
2444,113778.0
2445,93918.0
2446,150301.0
2447,102374.0
2448,105449.0
2449,55725.0
2450,86005.0
2451,74144.0
2452,120814.0
2453,87486.0
2454,66323.0
2455,53836.0
2456,106468.0
2457,106545.0
2458,92938.0
2459,126106.0
2460,77781.0
2461,72303.0
2462,93380.0
2463,106468.0
2464,77781.0
2465,89352.0
2466,86005.0
2467,62633.0
2468,85957.0
2469,77170.0
2470,53836.0
2471,102374.0
2472,79579.0
2473,53836.0
2474,62842.0
2475,126106.0
2476,53836.0
2477,86005.0
2478,75839.0
2479,55725.0
2480,81330.0
2481,53836.0
2482,60839.0
2483,82134.0
2484,113778.0
2485,106468.0
2486,76961.0
2487,62842.0
2488,100725.0
2489,145262.0
2490,90588.0
2491,93380.0
2492,93380.0
2493,88940.0
2494,45078.0
2495,45078.0
2496,72303.0
2497,58429.0
2498,92316.0
2499,53848.0
2500,68342.0
2501,68342.0
2502,106545.0
2503,55725.0
2504,100725.0
2505,100725.0
2506,92316.0
2507,150301.0
2508,73330.0
2509,76961.0
2510,96630.0
2511,112308.0
2512,120970.0
2513,49188.0
2514,92316.0
2515,49188.0
2516,55725.0
2517,100725.0
2518,60563.0
2519,96134.0
2520,46250.0
2521,55845.0
2522,45078.0
2523,88940.0
2524,66323.0
2525,102025.0
2526,66323.0
2527,81330.0
2528,120970.0
2529,92316.0
2530,92316.0
2531,150301.0
2532,75839.0
2533,77781.0
2534,106468.0
2535,81694.0
2536,96134.0
2537,92316.0
2538,92316.0
2539,106545.0
2540,72303.0
2541,89352.0
2542,75839.0
2543,120970.0
2544,96134.0
2545,100725.0
2546,89352.0
2547,71555.0
2548,46250.0
2549,81330.0
2550,74144.0
2551,92938.0
2552,71555.0
2553,90588.0
2554,58429.0
2555,46250.0
2556,87486.0
2557,60563.0
2558,81694.0
2559,72303.0
2560,106468.0
2561,103816.0
2562,113778.0
2563,113778.0
2564,60563.0
2565,113778.0
2566,68342.0
2567,102374.0
2568,72303.0
2569,93380.0
2570,96630.0
2571,100725.0
2572,92039.0
2573,100725.0
2574,72303.0
2575,52713.0
2576,120970.0
2577,74144.0
2578,96134.0
2579,81330.0
2580,106468.0
2581,87486.0
2582,81694.0
2583,82134.0
2584,66323.0
2585,68342.0
2586,92039.0
2587,98011.0
2588,81330.0
2589,81694.0
2590,145262.0
2591,96134.0
2592,88940.0
2593,93380.0
2594,102374.0
2595,73330.0
2596,52713.0
2597,53848.0
2598,106468.0
2599,92039.0
2600,55725.0
2601,62842.0
2602,150301.0
2603,73330.0
2604,137900.0
2605,100725.0
2606,62633.0
2607,106468.0
2608,93380.0
2609,55845.0
2610,89352.0
2611,89352.0
2612,86005.0
2613,62633.0
2614,55845.0
2615,60839.0
2616,60563.0
2617,61736.0
2618,113778.0
2619,54561.0
2620,102025.0
2621,53836.0
2622,145262.0
2623,145262.0
2625,96134.0
2626,75839.0
2627,92039.0
2628,92938.0
2629,46250.0
2630,46250.0
2631,81694.0
2632,102025.0
2633,89352.0
2634,54561.0
2635,77170.0
2636,67793.0
2637,81694.0
2638,106468.0
2639,88940.0
2640,46250.0
2641,49188.0
2642,90588.0
2643,126106.0
2644,92039.0
2645,92316.0
2646,145262.0
2647,150301.0
2648,71555.0
2649,105449.0
2650,92938.0
2651,126106.0
2652,105449.0
2653,81330.0
2654,89352.0
2655,92316.0
2656,113778.0
2657,46871.0
2658,102025.0
2659,71555.0
2660,55845.0
2661,90588.0
2662,81330.0
2663,75839.0
2664,93380.0
2665,77781.0
2666,113778.0
2667,45078.0
2668,81694.0
2669,81694.0
2670,53143.0
2671,100725.0
2672,93380.0
2673,52713.0
2674,103816.0
2675,73330.0
2676,86005.0
2677,89352.0
2678,77170.0
2679,82134.0
2680,105449.0
2681,150301.0
2682,106545.0
2683,58429.0
2684,53836.0
2685,62633.0
2686,93918.0
2687,105449.0
2688,73330.0
2689,96630.0
2690,61736.0
2691,88940.0
2692,120970.0
2693,81694.0
2694,92316.0
2695,60839.0
2696,60563.0
2697,49188.0
2698,49647.0
2699,61736.0
2700,105449.0
2701,77170.0
2702,55725.0
2703,49188.0
2704,106468.0
2705,90588.0
2706,150301.0
2707,77781.0
2708,103816.0
2709,61736.0
2710,145262.0
2711,120814.0
2712,82134.0
2713,106545.0
2714,73330.0
2715,102374.0
2716,92316.0
2717,71555.0
2718,137900.0
2719,49591.0
2720,120970.0
2721,62633.0
2722,87486.0
2723,74144.0
2724,113778.0
2725,92039.0
2726,81694.0
2727,62633.0
2728,105449.0
2729,49188.0
2730,86005.0
2731,82134.0
2732,106468.0
2733,93380.0
2734,49188.0
2735,53836.0
2736,55845.0
2737,86005.0
2738,102374.0
2739,92039.0
2740,52713.0
2741,96134.0
2742,66323.0
2743,92039.0
2744,82134.0
2745,150301.0
2746,52713.0
2747,92938.0
2748,71555.0
2749,55845.0
2750,77781.0
2751,96134.0
2752,113778.0
2753,120814.0
2754,93380.0
2755,62842.0
2756,92316.0
2757,72303.0
2758,79579.0
2759,150301.0
2760,77781.0
2761,81330.0
2762,81694.0
2763,76961.0
2764,81330.0
2765,53836.0
2766,105449.0
2767,60839.0
2768,126106.0
2769,93918.0
2770,145262.0
2771,106468.0
2772,81694.0
2773,46250.0
2774,46250.0
2775,72303.0
2776,90625.0
2777,52713.0
2778,93918.0
2779,62633.0
2780,53848.0
2781,68342.0
2782,55845.0
2783,92938.0
2784,66323.0
2785,106468.0
2786,62633.0
2787,81694.0
2788,126106.0
2789,68342.0
2790,113778.0
2791,72303.0
2792,105449.0
2793,96630.0
2794,54561.0
2795,126106.0
2796,89352.0
2797,60839.0
2798,52713.0
2799,102025.0
2800,74144.0
2801,92039.0
2802,89352.0
2803,82134.0
2804,76961.0
2805,96134.0
2806,120814.0
2807,75839.0
2808,46250.0
2809,120970.0
2810,102374.0
2811,53143.0
2812,62633.0
2813,92039.0
2814,92039.0
2815,81330.0
2816,87486.0
2817,74144.0
2818,81330.0
2819,53143.0
2820,120814.0
2821,60563.0
2822,137900.0
2823,92316.0
2824,71563.0
2825,113778.0
2826,77781.0
2827,82134.0
2828,92039.0
2829,72303.0
2830,73330.0
2831,81694.0
2832,88940.0
2833,92039.0
2834,49647.0
2835,106468.0
2836,92039.0
2837,72303.0
2838,90625.0
2839,92039.0
2840,76961.0
2841,106468.0
2842,89352.0
2843,126106.0
2844,102025.0
2845,93380.0
2846,73330.0
2847,82134.0
2848,53848.0
2849,60563.0
2850,120970.0
2851,81330.0
2852,103816.0
2853,60563.0
2854,106468.0
2855,120814.0
2856,113778.0
2857,71563.0
2858,120970.0
2859,92039.0
2860,81694.0
2861,150301.0
2862,62633.0
2863,92039.0
2864,81694.0
2865,145262.0
2866,49647.0
2867,96630.0
2868,120970.0
2869,62842.0
2870,96134.0
2871,96630.0
2872,81330.0
2873,92039.0
2874,88940.0
2875,96134.0
2876,66323.0
2877,96630.0
2878,92039.0
2879,55845.0
2880,92039.0
2881,126106.0
2882,102025.0
2883,81694.0
2884,81330.0
2885,102025.0
2886,72303.0
2887,96134.0
2888,71555.0
2889,68342.0
2890,71563.0
2891,92039.0
2892,145262.0
2893,73330.0
2894,126106.0
2895,53836.0
2896,81694.0
2897,102374.0
2898,75839.0
2899,93918.0
2900,67793.0
2901,62633.0
2902,126106.0
2903,113778.0
2904,76961.0
2905,54561.0
2906,92039.0
2907,53836.0
2908,81694.0
2909,53848.0
2910,49591.0
2911,66323.0
2912,54561.0
2913,106468.0
2914,62633.0
2915,93918.0
2916,55725.0
2917,145262.0
2918,103816.0
2919,81330.0
2920,150301.0
2921,54561.0
2922,92039.0
2923,96134.0
2924,46871.0
2925,98011.0
2926,86005.0
2927,62633.0
2928,77781.0
2929,92039.0
2930,89352.0
2931,71555.0
2932,93918.0
2933,112308.0
2934,98011.0
2935,45078.0
2936,73330.0
2937,81330.0
2938,106468.0
2939,49591.0
2940,52713.0
2941,42965.0
2942,120970.0
2943,77170.0
2944,150301.0
2945,46871.0
2946,49188.0
2947,62633.0
2948,53836.0
2949,79579.0
2950,45078.0
2951,93918.0
2952,106545.0
2953,53836.0
2954,113778.0
2955,87486.0
2956,106468.0
2957,112308.0
2958,62842.0
2959,60563.0
2960,75839.0
2961,92938.0
2962,71820.0
2963,87486.0
2964,92039.0
2965,72303.0
2966,49188.0
2967,113778.0
2968,90588.0
2969,53836.0
2970,76961.0
2971,68342.0
2972,174063.0
2973,53836.0
2974,81330.0
2975,81330.0
2976,87486.0
2977,71555.0
2978,58429.0
2979,62633.0
2980,102025.0
2981,77781.0
2982,60563.0
2983,113778.0
2984,102374.0
2985,89352.0
2986,98011.0
2987,68342.0
2988,58429.0
2989,81694.0
2990,54561.0
2991,87486.0
2992,103816.0
2993,106468.0
2994,93918.0
2995,92039.0
2996,42965.0
2997,92039.0
2998,72303.0
2999,92316.0
3000,92316.0
3001,66323.0
3002,60563.0
3003,55725.0
3004,120970.0
3005,103816.0
3006,68342.0
3007,103816.0
3008,89352.0
3009,68342.0
3010,77781.0
3011,42965.0
3012,45078.0
3013,113778.0
3014,86005.0
3015,106468.0
3016,53836.0
3017,68342.0
3018,113778.0
3019,90588.0
3020,71555.0
3021,81330.0
3022,81694.0
3023,53848.0
3024,73330.0
3025,67793.0
3026,54561.0
3027,120970.0
3028,75839.0
3029,137900.0
3030,55845.0
3031,55845.0
3032,55845.0
3033,88940.0
3034,81694.0
3035,60839.0
3036,92316.0
3037,126106.0
3038,150301.0
3039,66323.0
3040,96630.0
3041,92316.0
3042,92316.0
3043,92039.0
3044,81694.0
3045,113778.0
3046,120814.0
3047,72303.0
3048,54561.0
3049,92316.0
3050,86005.0
3051,100725.0
3052,55725.0
3053,73794.0
3054,92316.0
3055,89352.0
3056,113778.0
3057,81694.0
3058,120814.0
3059,75839.0
3060,58429.0
3061,55725.0
3062,105449.0
3063,62633.0
3064,68342.0
3065,53836.0
3066,74144.0
3067,45078.0
3068,54561.0
3069,92039.0
3070,54561.0
3071,103816.0
3072,92316.0
3073,54561.0
3074,105449.0
3075,89352.0
3076,55725.0
3077,90588.0
3078,75839.0
3079,54561.0
3080,92316.0
3081,60839.0
3082,81330.0
3083,49188.0
3084,87486.0
3085,93380.0
3086,89352.0
3087,93380.0
3088,73794.0
3089,102374.0
3090,71555.0
3091,72303.0
3092,54561.0
3093,53848.0
3094,68342.0
3095,72303.0
3096,74144.0
3097,72303.0
3098,82134.0
3099,58429.0
3100,103816.0
3101,49647.0
3102,46250.0
3103,92938.0
3104,53836.0
3105,81694.0
3106,58429.0
3107,58429.0
3108,90625.0
3109,71555.0
3110,87486.0
3111,106468.0
3112,102025.0
3113,96630.0
3114,75839.0
3115,53848.0
3116,55725.0
3117,103816.0
3118,93918.0
3119,87486.0
3120,93918.0
3121,55725.0
3122,92039.0
3123,106545.0
3124,49591.0
3125,58429.0
3126,103816.0
3127,58429.0
3128,60563.0
3129,87486.0
3130,92039.0
3131,54561.0
3132,53836.0
3133,93918.0
3134,77170.0
3135,77170.0
3136,92316.0
3137,93380.0
3138,96134.0
3139,72303.0
3140,77781.0
3141,90588.0
3142,77781.0
3143,55845.0
3144,87486.0
3145,54561.0
3146,60563.0
3147,53848.0
3148,120814.0
3149,102025.0
3150,103816.0
3151,73330.0
3152,81330.0
3153,87486.0
3154,66323.0
3155,92039.0
3156,66323.0
3157,92938.0
3158,92316.0
3159,90625.0
3160,106545.0
3161,92316.0
3162,90588.0
3163,72303.0
3164,60839.0
3165,55725.0
3166,92039.0
3167,66323.0
3168,66323.0
3169,75839.0
3170,145262.0
3171,102025.0
3172,100725.0
3173,53836.0
3174,73794.0
3175,67793.0
3176,81330.0
3177,90625.0
3178,89352.0
3179,77170.0
3180,81330.0
3181,73330.0
3182,49647.0
3183,71555.0
3184,103816.0
3185,66323.0
3186,90625.0
3187,68342.0
3188,92316.0
3189,77781.0
3190,61736.0
3191,150301.0
3192,72303.0
3193,62633.0
3194,54561.0
3195,55845.0
3196,92039.0
3197,60839.0
3198,103816.0
3199,58429.0
3200,137900.0
3201,74144.0
3202,77781.0
3203,98011.0
3204,106468.0
3205,90625.0
3206,120970.0
3207,77781.0
3208,92039.0
3209,53143.0
3210,92316.0
3211,105449.0
3212,92938.0
3213,120814.0
3214,96134.0
3215,81694.0
3216,137900.0
3217,49591.0
3218,77170.0
3219,93380.0
3220,62842.0
3221,89352.0
3222,92316.0
3223,49591.0
3224,102025.0
3225,66323.0
3226,102374.0
3227,92316.0
3228,102025.0
3229,76961.0
3230,92316.0
3231,71820.0
3232,66323.0
3233,62633.0
3234,73330.0
3235,67793.0
3236,49188.0
3237,72303.0
3238,66323.0
3239,81694.0
3240,93380.0
3241,96134.0
3242,92316.0
3243,49188.0
3244,60563.0
3245,49188.0
3246,105449.0
3247,49591.0
3248,89352.0
3249,113778.0
3250,60563.0
3251,53836.0
3252,75839.0
3253,102374.0
3254,73794.0
3255,103816.0
3256,106545.0
3257,68342.0
3258,61736.0
3259,54561.0
3260,92039.0
3261,49647.0
3262,72303.0
3263,53143.0
3264,98011.0
3265,113778.0
3266,102374.0
3267,68342.0
3268,120970.0
3269,86005.0
3270,145262.0
3271,92039.0
3272,46250.0
3273,81694.0
3274,102374.0
3275,106468.0
3276,81330.0
3277,49647.0
3278,102374.0
3279,88940.0
3280,92316.0
3281,93918.0
3282,68342.0
3283,71555.0
3284,90625.0
3285,105449.0
3286,46871.0
3287,52713.0
3288,90625.0
3289,137900.0
3290,45078.0
3291,86005.0
3292,62842.0
3293,72303.0
3294,92039.0
3295,92039.0
3296,92039.0
3297,103816.0
3298,73794.0
3299,73330.0
3300,77781.0
3301,71563.0
3302,92039.0
3303,112308.0
3304,89352.0
3305,72303.0
3306,92316.0
3307,93918.0
3308,92039.0
3309,92316.0
3310,89352.0
3311,53848.0
3312,53836.0
3313,93918.0
3314,46250.0
3315,100725.0
3316,60563.0
3317,93380.0
3318,55845.0
3319,68342.0
3320,93380.0
3321,77781.0
3322,89352.0
3323,75839.0
3324,82134.0
3325,103816.0
3326,49591.0
3327,52713.0
3328,55845.0
3329,74144.0
3330,74144.0
3331,62842.0
3332,90625.0
3333,92316.0
3334,72303.0
3335,75155.0
3336,74144.0
3337,93918.0
3338,87486.0
3339,100725.0
3340,62633.0
3341,102374.0
3342,53143.0
3343,86005.0
3344,92316.0
3345,102025.0
3346,93380.0
3347,53836.0
3348,106468.0
3349,126106.0
3350,49188.0
3351,92316.0
3352,81694.0
3353,88940.0
3354,77781.0
3355,46250.0
3356,53836.0
3357,76961.0
3358,55725.0
3359,106468.0
3360,66323.0
3361,96134.0
3362,55845.0
3363,55845.0
3364,82134.0
3365,81330.0
3366,93380.0
3367,54561.0
3368,81330.0
3369,92039.0
3370,150301.0
3371,137900.0
3372,106545.0
3373,106468.0
3374,55845.0
3375,100725.0
3376,106545.0
3377,81694.0
3378,106468.0
3379,137900.0
3380,85957.0
3381,103816.0
3382,120970.0
3383,102374.0
3384,92938.0
3385,54561.0
3386,93918.0
3387,55725.0
3388,46250.0
3389,62842.0
3390,81330.0
3391,103816.0
3392,68342.0
3393,71555.0
3394,60839.0
3395,96134.0
3396,102374.0
3397,137900.0
3398,93380.0
3399,71555.0
3400,49591.0
3401,77170.0
3402,77781.0
3403,113778.0
3404,103816.0
3405,145262.0
3406,67793.0
3407,75155.0
3408,92316.0
3409,75839.0
3410,49188.0
3411,52713.0
3412,75839.0
3413,73330.0
3414,82134.0
3415,53836.0
3416,53836.0
3417,105449.0
3418,93918.0
3419,55725.0
3420,53836.0
3421,49647.0
3422,92039.0
3423,92316.0
3424,106468.0
3425,96134.0
3426,92039.0
3427,96630.0
3428,54561.0
3429,53836.0
3430,55725.0
3431,90588.0
3432,96134.0
3433,76961.0
3434,42965.0
3435,102374.0
3436,126106.0
3437,53848.0
3438,86005.0
3439,53836.0
3440,120814.0
3441,60839.0
3442,73794.0
3443,82134.0
3444,120814.0
3445,81694.0
3446,77781.0
3447,53836.0
3448,87486.0
3449,103816.0
3450,92316.0
3451,93380.0
3452,81694.0
3453,145262.0
3454,75839.0
3455,89352.0
3456,126106.0
3457,103816.0
3458,71820.0
3459,90588.0
3460,102374.0
3461,55725.0
3462,89352.0
3463,93918.0
3464,92316.0
3465,60839.0
3466,77781.0
3467,89352.0
3468,60839.0
3469,96134.0
3470,90625.0
3471,49647.0
3472,150301.0
3473,145262.0
3474,87486.0
3475,49188.0
3476,92938.0
3477,73330.0
3478,100725.0
3479,89352.0
3480,120970.0
3481,60839.0
3482,72303.0
3483,71555.0
3484,66323.0
3485,53836.0
3486,120970.0
3487,53143.0
